Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
WTSQ.SFZ9CAAC,2020.09,-6.1,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2020.12,-7.4,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2021.03,-2,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2021.06,-0.7,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2021.09,11.6,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2021.12,16.2,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2022.03,17.1,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2022.06,38,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2022.09,34.7,,R,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2022.12,34.3,,R,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CAAC,2023.03,22.1,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
WTSQ.SFZ9CS,1995.03,6123.312,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1995.06,6381.968,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1995.09,6449.972,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1995.12,6424.384,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1996.03,6540.945,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1996.06,6572.771,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1996.09,6663.666,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1996.12,6506.098,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1997.03,6523.861,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1997.06,6579.826,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1997.09,6482.201,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1997.12,6719.657,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1998.03,6771.569,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1998.06,6685.211,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1998.09,6759.993,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1998.12,6768.763,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1999.03,6700.345,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1999.06,6868.653,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1999.09,7142.392,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,1999.12,7243.036,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2000.03,7365.429,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2000.06,7650.113,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2000.09,7763.973,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2000.12,8152.24,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2001.03,8430.687,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2001.06,8445.141,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2001.09,8421.651,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2001.12,9449.196,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2002.03,9831.468,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2002.06,9334.545,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2002.09,7834.145,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2002.12,7305.711,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2003.03,7176.842,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2003.06,7331.716,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2003.09,7621.606,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2003.12,7499.393,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2004.03,7366.03,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2004.06,7578.738,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2004.09,7747.315,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2004.12,7805,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2005.03,7922.042,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2005.06,8019.343,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2005.09,8296.919,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2005.12,8187.376,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2006.03,8185.846,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2006.06,8277.241,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2006.09,8441.645,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2006.12,8447.844,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2007.03,8530.963,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2007.06,8603.533,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2007.09,8542.055,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2007.12,8688.074,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2008.03,8917.016,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2008.06,9336.954,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2008.09,9873.894,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2008.12,9762.641,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2009.03,9489.836,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2009.06,9141.094,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2009.09,8822.585,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2009.12,8657.395,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2010.03,8836.355,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2010.06,9023.809,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2010.09,9190.398,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2010.12,9321.301,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2011.03,9362.164,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2011.06,9249.404,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
WTSQ.SFZ9CS,2011.09,9275.617,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
